"PMID","Feature","Present"
"    31209654","IPMN",FALSE
"    31209654","AJCCTNM",FALSE
"    31189015","Pancreas",FALSE
"    31189015","Ampulla",FALSE
"    31189015","BileDuct",FALSE
"    31189015","Gallbladder",TRUE
"    31189015","Neuroendocrine",FALSE
"    31189015","Morphology",FALSE
"    31189015","IHC",FALSE
"    31189015","Molecular",FALSE
"    31189015","Cytology",FALSE
"    31189015","Staging",FALSE
"    31189015","Preneoplastic",FALSE
"    31189015","Microenvironment",FALSE
"    31189015","SPN",FALSE
"    31189015","AnalogueTumors",FALSE
"    31189015","Pancreattis",FALSE
"    31189015","Benign",TRUE
"    31189015","ExperimentalAnimal",FALSE
"    31189015","TechniquesMethods",FALSE
"    31189015","Epidemiology",FALSE
"    31189015","Screening",FALSE
"    31189015","RiskFactors",FALSE
"    31189015","SEER",FALSE
"    31189015","Oncomine",FALSE
"    31189015","TCGA",FALSE
"    31189015","CaseReport",FALSE
"    31189015","CaseSeries",FALSE
"    31189015","Review",FALSE
"    31189015","IOPN",FALSE
"    31189015","IPMN",FALSE
"    31189015","AJCCTNM",FALSE
"    31300257","Pancreas",TRUE
"    31300257","Ampulla",FALSE
"    31300257","BileDuct",FALSE
"    31300257","Gallbladder",FALSE
"    31300257","Neuroendocrine",FALSE
"    31300257","Morphology",TRUE
"    31300257","IHC",TRUE
"    31300257","Molecular",FALSE
"    31300257","Cytology",FALSE
"    31300257","Staging",FALSE
"    31300257","Preneoplastic",FALSE
"    31300257","Microenvironment",FALSE
"    31300257","SPN",FALSE
"    31300257","AnalogueTumors",FALSE
"    31300257","Pancreattis",FALSE
"    31300257","Benign",FALSE
"    31300257","ExperimentalAnimal",FALSE
"    31300257","TechniquesMethods",FALSE
"    31300257","Epidemiology",FALSE
"    31300257","Screening",FALSE
"    31300257","RiskFactors",FALSE
"    31300257","SEER",FALSE
"    31300257","Oncomine",FALSE
"    31300257","TCGA",FALSE
"    31300257","CaseReport",FALSE
"    31300257","CaseSeries",FALSE
"    31300257","Review",TRUE
"    31300257","IOPN",FALSE
"    31300257","IPMN",FALSE
"    31300257","AJCCTNM",FALSE
"    31210657","Pancreas",TRUE
"    31210657","Ampulla",FALSE
"    31210657","BileDuct",FALSE
"    31210657","Gallbladder",FALSE
"    31210657","Neuroendocrine",FALSE
"    31210657","Morphology",FALSE
"    31210657","IHC",FALSE
"    31210657","Molecular",TRUE
"    31210657","Cytology",FALSE
"    31210657","Staging",FALSE
"    31210657","Preneoplastic",FALSE
"    31210657","Microenvironment",FALSE
"    31210657","SPN",FALSE
"    31210657","AnalogueTumors",FALSE
"    31210657","Pancreattis",TRUE
"    31210657","Benign",TRUE
"    31210657","ExperimentalAnimal",FALSE
"    31210657","TechniquesMethods",FALSE
"    31210657","Epidemiology",FALSE
"    31210657","Screening",FALSE
"    31210657","RiskFactors",TRUE
"    31210657","SEER",FALSE
"    31210657","Oncomine",FALSE
"    31210657","TCGA",FALSE
"    31210657","CaseReport",FALSE
"    31210657","CaseSeries",FALSE
"    31210657","Review",FALSE
"    31210657","IOPN",FALSE
"    31210657","IPMN",FALSE
"    31210657","AJCCTNM",FALSE
"    30385653","Pancreas",TRUE
"    30385653","Ampulla",FALSE
"    30385653","BileDuct",FALSE
"    30385653","Gallbladder",FALSE
"    30385653","Neuroendocrine",FALSE
"    30385653","Morphology",FALSE
"    30385653","IHC",FALSE
"    30385653","Molecular",TRUE
"    30385653","Cytology",FALSE
"    30385653","Staging",FALSE
"    30385653","Preneoplastic",TRUE
"    30385653","Microenvironment",TRUE
"    30385653","SPN",FALSE
"    30385653","AnalogueTumors",FALSE
"    30385653","Pancreattis",FALSE
"    30385653","Benign",FALSE
"    30385653","ExperimentalAnimal",FALSE
"    30385653","TechniquesMethods",TRUE
"    30385653","Epidemiology",FALSE
"    30385653","Screening",FALSE
"    30385653","RiskFactors",FALSE
"    30385653","SEER",FALSE
"    30385653","Oncomine",FALSE
"    30385653","TCGA",FALSE
"    30385653","CaseReport",FALSE
"    30385653","CaseSeries",FALSE
"    30385653","Review",FALSE
"    30385653","IOPN",FALSE
"    30385653","IPMN",FALSE
"    30385653","AJCCTNM",FALSE
"    31266893","Pancreas",TRUE
"    31266893","Ampulla",FALSE
"    31266893","BileDuct",FALSE
"    31266893","Gallbladder",FALSE
"    31266893","Neuroendocrine",FALSE
"    31266893","Morphology",FALSE
"    31266893","IHC",FALSE
"    31266893","Molecular",TRUE
"    31266893","Cytology",FALSE
"    31266893","Staging",FALSE
"    31266893","Preneoplastic",FALSE
"    31266893","Microenvironment",FALSE
"    31266893","SPN",FALSE
"    31266893","AnalogueTumors",FALSE
"    31266893","Pancreattis",FALSE
"    31266893","Benign",FALSE
"    31266893","ExperimentalAnimal",FALSE
"    31266893","TechniquesMethods",FALSE
"    31266893","Epidemiology",FALSE
"    31266893","Screening",FALSE
"    31266893","RiskFactors",TRUE
"    31266893","SEER",FALSE
"    31266893","Oncomine",FALSE
"    31266893","TCGA",FALSE
"    31266893","CaseReport",FALSE
"    31266893","CaseSeries",FALSE
"    31266893","Review",FALSE
"    31266893","IOPN",FALSE
"    31266893","IPMN",FALSE
"    31266893","AJCCTNM",FALSE
"    31268974","Pancreas",TRUE
"    31268974","Ampulla",FALSE
"    31268974","BileDuct",FALSE
"    31268974","Gallbladder",FALSE
"    31268974","Neuroendocrine",TRUE
"    31268974","Morphology",FALSE
"    31268974","IHC",FALSE
"    31268974","Molecular",FALSE
"    31268974","Cytology",FALSE
"    31268974","Staging",FALSE
"    31268974","Preneoplastic",FALSE
"    31268974","Microenvironment",FALSE
"    31268974","SPN",FALSE
"    31268974","AnalogueTumors",FALSE
"    31268974","Pancreattis",FALSE
"    31268974","Benign",FALSE
"    31268974","ExperimentalAnimal",FALSE
"    31268974","TechniquesMethods",FALSE
"    31268974","Epidemiology",FALSE
"    31268974","Screening",FALSE
"    31268974","RiskFactors",FALSE
"    31268974","SEER",FALSE
"    31268974","Oncomine",FALSE
"    31268974","TCGA",FALSE
"    31268974","CaseReport",FALSE
"    31268974","CaseSeries",TRUE
"    31268974","Review",FALSE
"    31268974","IOPN",FALSE
"    31268974","IPMN",FALSE
"    31268974","AJCCTNM",FALSE
"    31210659","Pancreas",TRUE
"    31210659","Ampulla",FALSE
"    31210659","BileDuct",FALSE
"    31210659","Gallbladder",FALSE
"    31210659","Neuroendocrine",TRUE
"    31210659","Morphology",TRUE
"    31210659","IHC",TRUE
"    31210659","Molecular",FALSE
"    31210659","Cytology",FALSE
"    31210659","Staging",FALSE
"    31210659","Preneoplastic",FALSE
"    31210659","Microenvironment",FALSE
"    31210659","SPN",FALSE
"    31210659","AnalogueTumors",FALSE
"    31210659","Pancreattis",FALSE
"    31210659","Benign",FALSE
"    31210659","ExperimentalAnimal",FALSE
"    31210659","TechniquesMethods",FALSE
"    31210659","Epidemiology",FALSE
"    31210659","Screening",FALSE
"    31210659","RiskFactors",FALSE
"    31210659","SEER",FALSE
"    31210659","Oncomine",FALSE
"    31210659","TCGA",FALSE
"    31210659","CaseReport",FALSE
"    31210659","CaseSeries",TRUE
"    31210659","Review",FALSE
"    31210659","IOPN",FALSE
"    31210659","IPMN",FALSE
"    31210659","AJCCTNM",FALSE
"    31210660","Pancreas",TRUE
"    31210660","Ampulla",FALSE
"    31210660","BileDuct",FALSE
"    31210660","Gallbladder",FALSE
"    31210660","Neuroendocrine",FALSE
"    31210660","Morphology",TRUE
"    31210660","IHC",FALSE
"    31210660","Molecular",FALSE
"    31210660","Cytology",FALSE
"    31210660","Staging",FALSE
"    31210660","Preneoplastic",FALSE
"    31210660","Microenvironment",FALSE
"    31210660","SPN",FALSE
"    31210660","AnalogueTumors",FALSE
"    31210660","Pancreattis",TRUE
"    31210660","Benign",TRUE
"    31210660","ExperimentalAnimal",FALSE
"    31210660","TechniquesMethods",FALSE
"    31210660","Epidemiology",FALSE
"    31210660","Screening",FALSE
"    31210660","RiskFactors",FALSE
"    31210660","SEER",FALSE
"    31210660","Oncomine",FALSE
"    31210660","TCGA",FALSE
"    31210660","CaseReport",FALSE
"    31210660","CaseSeries",FALSE
"    31210660","Review",FALSE
"    31210660","IOPN",FALSE
"    31210660","IPMN",FALSE
"    31210660","AJCCTNM",FALSE
"    31268976","Pancreas",TRUE
"    31268976","Ampulla",FALSE
"    31268976","BileDuct",FALSE
"    31268976","Gallbladder",FALSE
"    31268976","Neuroendocrine",FALSE
"    31268976","Morphology",TRUE
"    31268976","IHC",TRUE
"    31268976","Molecular",FALSE
"    31268976","Cytology",FALSE
"    31268976","Staging",FALSE
"    31268976","Preneoplastic",FALSE
"    31268976","Microenvironment",TRUE
"    31268976","SPN",FALSE
"    31268976","AnalogueTumors",FALSE
"    31268976","Pancreattis",FALSE
"    31268976","Benign",FALSE
"    31268976","ExperimentalAnimal",FALSE
"    31268976","TechniquesMethods",FALSE
"    31268976","Epidemiology",FALSE
"    31268976","Screening",FALSE
"    31268976","RiskFactors",FALSE
"    31268976","SEER",FALSE
"    31268976","Oncomine",FALSE
"    31268976","TCGA",FALSE
"    31268976","CaseReport",FALSE
"    31268976","CaseSeries",TRUE
"    31268976","Review",FALSE
"    31268976","IOPN",FALSE
"    31268976","IPMN",FALSE
"    31268976","AJCCTNM",FALSE
"    31268978","Pancreas",TRUE
"    31268978","Ampulla",FALSE
"    31268978","BileDuct",FALSE
"    31268978","Gallbladder",FALSE
"    31268978","Neuroendocrine",FALSE
"    31268978","Morphology",FALSE
"    31268978","IHC",FALSE
"    31268978","Molecular",TRUE
"    31268978","Cytology",FALSE
"    31268978","Staging",FALSE
"    31268978","Preneoplastic",FALSE
"    31268978","Microenvironment",FALSE
"    31268978","SPN",FALSE
"    31268978","AnalogueTumors",FALSE
"    31268978","Pancreattis",FALSE
"    31268978","Benign",FALSE
"    31268978","ExperimentalAnimal",TRUE
"    31268978","TechniquesMethods",FALSE
"    31268978","Epidemiology",FALSE
"    31268978","Screening",FALSE
"    31268978","RiskFactors",FALSE
"    31268978","SEER",FALSE
"    31268978","Oncomine",FALSE
"    31268978","TCGA",FALSE
"    31268978","CaseReport",FALSE
"    31268978","CaseSeries",FALSE
"    31268978","Review",FALSE
"    31268978","IOPN",FALSE
"    31268978","IPMN",FALSE
"    31268978","AJCCTNM",FALSE
"    30121627","Pancreas",TRUE
"    30121627","Ampulla",FALSE
"    30121627","BileDuct",FALSE
"    30121627","Gallbladder",FALSE
"    30121627","Neuroendocrine",FALSE
"    30121627","Morphology",FALSE
"    30121627","IHC",FALSE
"    30121627","Molecular",TRUE
"    30121627","Cytology",FALSE
"    30121627","Staging",FALSE
"    30121627","Preneoplastic",FALSE
"    30121627","Microenvironment",FALSE
"    30121627","SPN",FALSE
"    30121627","AnalogueTumors",FALSE
"    30121627","Pancreattis",FALSE
"    30121627","Benign",FALSE
"    30121627","ExperimentalAnimal",TRUE
"    30121627","TechniquesMethods",TRUE
"    30121627","Epidemiology",FALSE
"    30121627","Screening",FALSE
"    30121627","RiskFactors",FALSE
"    30121627","SEER",FALSE
"    30121627","Oncomine",FALSE
"    30121627","TCGA",FALSE
"    30121627","CaseReport",FALSE
"    30121627","CaseSeries",FALSE
"    30121627","Review",FALSE
"    30121627","IOPN",FALSE
"    30121627","IPMN",FALSE
"    30121627","AJCCTNM",FALSE
"    30946935","Pancreas",FALSE
"    30946935","Ampulla",FALSE
"    30946935","BileDuct",FALSE
"    30946935","Gallbladder",TRUE
"    30946935","Neuroendocrine",FALSE
"    30946935","Morphology",TRUE
"    30946935","IHC",FALSE
"    30946935","Molecular",FALSE
"    30946935","Cytology",FALSE
"    30946935","Staging",FALSE
"    30946935","Preneoplastic",FALSE
"    30946935","Microenvironment",TRUE
"    30946935","SPN",FALSE
"    30946935","AnalogueTumors",FALSE
"    30946935","Pancreattis",FALSE
"    30946935","Benign",TRUE
"    30946935","ExperimentalAnimal",FALSE
"    30946935","TechniquesMethods",FALSE
"    30946935","Epidemiology",FALSE
"    30946935","Screening",FALSE
"    30946935","RiskFactors",FALSE
"    30946935","SEER",FALSE
"    30946935","Oncomine",FALSE
"    30946935","TCGA",FALSE
"    30946935","CaseReport",FALSE
"    30946935","CaseSeries",TRUE
"    30946935","Review",FALSE
"    30946935","IOPN",FALSE
"    30946935","IPMN",FALSE
"    30946935","AJCCTNM",FALSE
"30929370","Pancreas",FALSE
"30929370","Ampulla",FALSE
"30929370","BileDuct",FALSE
"30929370","Gallbladder",TRUE
"30929370","Neuroendocrine",FALSE
"30929370","Morphology",FALSE
"30929370","IHC",FALSE
"30929370","Molecular",FALSE
"30929370","Cytology",FALSE
"30929370","Staging",TRUE
"30929370","Preneoplastic",FALSE
"30929370","Microenvironment",FALSE
"30929370","SPN",FALSE
"30929370","AnalogueTumors",FALSE
"30929370","Pancreattis",FALSE
"30929370","Benign",FALSE
"30929370","ExperimentalAnimal",FALSE
"30929370","TechniquesMethods",FALSE
"30929370","Epidemiology",FALSE
"30929370","Screening",FALSE
"30929370","RiskFactors",FALSE
"30929370","SEER",FALSE
"30929370","Oncomine",FALSE
"30929370","TCGA",FALSE
"30929370","CaseReport",FALSE
"30929370","CaseSeries",FALSE
"30929370","Review",FALSE
"30929370","IOPN",FALSE
"30929370","IPMN",FALSE
"30929370","AJCCTNM",TRUE
"    30562839","Pancreas",FALSE
"    30562839","Ampulla",FALSE
"    30562839","BileDuct",FALSE
"    30562839","Gallbladder",TRUE
"    30562839","Neuroendocrine",FALSE
"    30562839","Morphology",FALSE
"    30562839","IHC",FALSE
"    30562839","Molecular",FALSE
"    30562839","Cytology",FALSE
"    30562839","Staging",TRUE
"    30562839","Preneoplastic",FALSE
"    30562839","Microenvironment",FALSE
"    30562839","SPN",FALSE
"    30562839","AnalogueTumors",FALSE
"    30562839","Pancreattis",FALSE
"    30562839","Benign",FALSE
"    30562839","ExperimentalAnimal",FALSE
"    30562839","TechniquesMethods",FALSE
"    30562839","Epidemiology",FALSE
"    30562839","Screening",FALSE
"    30562839","RiskFactors",FALSE
"    30562839","SEER",FALSE
"    30562839","Oncomine",FALSE
"    30562839","TCGA",FALSE
"    30562839","CaseReport",FALSE
"    30562839","CaseSeries",TRUE
"    30562839","Review",FALSE
"    30562839","IOPN",FALSE
"    30562839","IPMN",FALSE
"    30562839","AJCCTNM",TRUE
"    30930235","Pancreas",TRUE
"    30930235","Ampulla",FALSE
"    30930235","BileDuct",FALSE
"    30930235","Gallbladder",FALSE
"    30930235","Neuroendocrine",FALSE
"    30930235","Morphology",FALSE
"    30930235","IHC",FALSE
"    30930235","Molecular",TRUE
"    30930235","Cytology",FALSE
"    30930235","Staging",FALSE
"    30930235","Preneoplastic",FALSE
"    30930235","Microenvironment",TRUE
"    30930235","SPN",FALSE
"    30930235","AnalogueTumors",FALSE
"    30930235","Pancreattis",FALSE
"    30930235","Benign",FALSE
"    30930235","ExperimentalAnimal",TRUE
"    30930235","TechniquesMethods",FALSE
"    30930235","Epidemiology",FALSE
"    30930235","Screening",FALSE
"    30930235","RiskFactors",FALSE
"    30930235","SEER",FALSE
"    30930235","Oncomine",FALSE
"    30930235","TCGA",FALSE
"    30930235","CaseReport",FALSE
"    30930235","CaseSeries",FALSE
"    30930235","Review",FALSE
"    30930235","IOPN",FALSE
"    30930235","IPMN",FALSE
"    30930235","AJCCTNM",FALSE
"31276311","Pancreas",FALSE
"31276311","Ampulla",TRUE
"31276311","BileDuct",FALSE
"31276311","Gallbladder",FALSE
"31276311","Neuroendocrine",FALSE
"31276311","Morphology",TRUE
"31276311","IHC",FALSE
"31276311","Molecular",FALSE
"31276311","Cytology",TRUE
"31276311","Staging",FALSE
"31276311","Preneoplastic",FALSE
"31276311","Microenvironment",FALSE
"31276311","SPN",FALSE
"31276311","AnalogueTumors",FALSE
"31276311","Pancreattis",FALSE
"31276311","Benign",FALSE
"31276311","ExperimentalAnimal",FALSE
"31276311","TechniquesMethods",FALSE
"31276311","Epidemiology",FALSE
"31276311","Screening",FALSE
"31276311","RiskFactors",FALSE
"31276311","SEER",FALSE
"31276311","Oncomine",FALSE
"31276311","TCGA",FALSE
"31276311","CaseReport",FALSE
"31276311","CaseSeries",FALSE
"31276311","Review",FALSE
"31276311","IOPN",FALSE
"31276311","IPMN",FALSE
"31276311","AJCCTNM",FALSE
"30811747","Pancreas",TRUE
"30811747","Ampulla",FALSE
"30811747","BileDuct",FALSE
"30811747","Gallbladder",FALSE
"30811747","Neuroendocrine",FALSE
"30811747","Morphology",FALSE
"30811747","IHC",FALSE
"30811747","Molecular",TRUE
"30811747","Cytology",FALSE
"30811747","Staging",FALSE
"30811747","Preneoplastic",FALSE
"30811747","Microenvironment",FALSE
"30811747","SPN",TRUE
"30811747","AnalogueTumors",FALSE
"30811747","Pancreattis",FALSE
"30811747","Benign",FALSE
"30811747","ExperimentalAnimal",FALSE
"30811747","TechniquesMethods",FALSE
"30811747","Epidemiology",FALSE
"30811747","Screening",FALSE
"30811747","RiskFactors",FALSE
"30811747","SEER",FALSE
"30811747","Oncomine",FALSE
"30811747","TCGA",FALSE
"30811747","CaseReport",FALSE
"30811747","CaseSeries",FALSE
"30811747","Review",FALSE
"30811747","IOPN",FALSE
"30811747","IPMN",FALSE
"30811747","AJCCTNM",FALSE
"31268980","Pancreas",TRUE
"31268980","Ampulla",FALSE
"31268980","BileDuct",FALSE
"31268980","Gallbladder",FALSE
"31268980","Neuroendocrine",TRUE
"31268980","Morphology",FALSE
"31268980","IHC",FALSE
"31268980","Molecular",FALSE
"31268980","Cytology",FALSE
"31268980","Staging",TRUE
"31268980","Preneoplastic",FALSE
"31268980","Microenvironment",FALSE
"31268980","SPN",FALSE
"31268980","AnalogueTumors",FALSE
"31268980","Pancreattis",FALSE
"31268980","Benign",FALSE
"31268980","ExperimentalAnimal",FALSE
"31268980","TechniquesMethods",FALSE
"31268980","Epidemiology",FALSE
"31268980","Screening",FALSE
"31268980","RiskFactors",FALSE
"31268980","SEER",FALSE
"31268980","Oncomine",FALSE
"31268980","TCGA",FALSE
"31268980","CaseReport",FALSE
"31268980","CaseSeries",FALSE
"31268980","Review",FALSE
"31268980","IOPN",FALSE
"31268980","IPMN",FALSE
"31268980","AJCCTNM",TRUE
"31235542","Pancreas",TRUE
"31235542","Ampulla",FALSE
"31235542","BileDuct",FALSE
"31235542","Gallbladder",FALSE
"31235542","Neuroendocrine",FALSE
"31235542","Morphology",TRUE
"31235542","IHC",FALSE
"31235542","Molecular",FALSE
"31235542","Cytology",TRUE
"31235542","Staging",FALSE
"31235542","Preneoplastic",FALSE
"31235542","Microenvironment",FALSE
"31235542","SPN",FALSE
"31235542","AnalogueTumors",FALSE
"31235542","Pancreattis",FALSE
"31235542","Benign",TRUE
"31235542","ExperimentalAnimal",FALSE
"31235542","TechniquesMethods",FALSE
"31235542","Epidemiology",FALSE
"31235542","Screening",FALSE
"31235542","RiskFactors",FALSE
"31235542","SEER",FALSE
"31235542","Oncomine",FALSE
"31235542","TCGA",FALSE
"31235542","CaseReport",FALSE
"31235542","CaseSeries",FALSE
"31235542","Review",FALSE
"31235542","IOPN",FALSE
"31235542","IPMN",FALSE
"31235542","AJCCTNM",FALSE
"30658994","Pancreas",TRUE
"30658994","Ampulla",FALSE
"30658994","BileDuct",FALSE
"30658994","Gallbladder",FALSE
"30658994","Neuroendocrine",FALSE
"30658994","Morphology",FALSE
"30658994","IHC",FALSE
"30658994","Molecular",TRUE
"30658994","Cytology",FALSE
"30658994","Staging",FALSE
"30658994","Preneoplastic",FALSE
"30658994","Microenvironment",FALSE
"30658994","SPN",FALSE
"30658994","AnalogueTumors",FALSE
"30658994","Pancreattis",FALSE
"30658994","Benign",FALSE
"30658994","ExperimentalAnimal",FALSE
"30658994","TechniquesMethods",TRUE
"30658994","Epidemiology",FALSE
"30658994","Screening",FALSE
"30658994","RiskFactors",FALSE
"30658994","SEER",FALSE
"30658994","Oncomine",FALSE
"30658994","TCGA",FALSE
"30658994","CaseReport",FALSE
"30658994","CaseSeries",FALSE
"30658994","Review",FALSE
"30658994","IOPN",FALSE
"30658994","IPMN",FALSE
"30658994","AJCCTNM",FALSE
"30912022","Pancreas",TRUE
"30912022","Ampulla",FALSE
"30912022","BileDuct",FALSE
"30912022","Gallbladder",FALSE
"30912022","Neuroendocrine",FALSE
"30912022","Morphology",FALSE
"30912022","IHC",FALSE
"30912022","Molecular",TRUE
"30912022","Cytology",FALSE
"30912022","Staging",FALSE
"30912022","Preneoplastic",FALSE
"30912022","Microenvironment",FALSE
"30912022","SPN",FALSE
"30912022","AnalogueTumors",FALSE
"30912022","Pancreattis",FALSE
"30912022","Benign",FALSE
"30912022","ExperimentalAnimal",FALSE
"30912022","TechniquesMethods",TRUE
"30912022","Epidemiology",FALSE
"30912022","Screening",FALSE
"30912022","RiskFactors",FALSE
"30912022","SEER",FALSE
"30912022","Oncomine",FALSE
"30912022","TCGA",FALSE
"30912022","CaseReport",FALSE
"30912022","CaseSeries",FALSE
"30912022","Review",FALSE
"30912022","IOPN",FALSE
"30912022","IPMN",FALSE
"30912022","AJCCTNM",FALSE
